Title,track_id,artist,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre
Mothership Connection (Star Child),7rLAPi81R7qlVqgXfykdEL,Parliament,5SMVzTJyKFJ7TUb46DglcH,0.662,0.585,8,-10.238,0,0.101,0.531,1.08e-05,0.443,0.829,89.212,audio_features,7rLAPi81R7qlVqgXfykdEL,spotify:track:7rLAPi81R7qlVqgXfykdEL,https://api.spotify.com/v1/tracks/7rLAPi81R7qlVqgXfykdEL,https://api.spotify.com/v1/audio-analysis/7rLAPi81R7qlVqgXfykdEL,373213,4,r&b
A House Is Not a Home,4gFVTfg1EFuuXJguJe1Z7W,Luther Vandross,19y5MFBH7gohEdGwKM7QsP,0.374,0.236,5,-15.565,1,0.0317,0.665,0.000177,0.247,0.0772,105.898,audio_features,4gFVTfg1EFuuXJguJe1Z7W,spotify:track:4gFVTfg1EFuuXJguJe1Z7W,https://api.spotify.com/v1/tracks/4gFVTfg1EFuuXJguJe1Z7W,https://api.spotify.com/v1/audio-analysis/4gFVTfg1EFuuXJguJe1Z7W,427693,4,r&b
I've Got Love On My Mind,7cmvEuNhRpJT7xVN79hvPL,Natalie Cole,5tTsrGPwQRWUsHR2Xf7Ke9,0.375,0.48,8,-8.254,1,0.0436,0.673,0.000304,0.074,0.409,205.488,audio_features,7cmvEuNhRpJT7xVN79hvPL,spotify:track:7cmvEuNhRpJT7xVN79hvPL,https://api.spotify.com/v1/tracks/7cmvEuNhRpJT7xVN79hvPL,https://api.spotify.com/v1/audio-analysis/7cmvEuNhRpJT7xVN79hvPL,260240,3,r&b
Not Gon' Cry,2OA0iq9hGkvUcS5qA1ZJnU,Mary J. Blige,1XkoF8ryArs86LZvFOkbyr,0.758,0.424,2,-8.935,0,0.0468,0.664,0.0,0.095,0.455,110.087,audio_features,2OA0iq9hGkvUcS5qA1ZJnU,spotify:track:2OA0iq9hGkvUcS5qA1ZJnU,https://api.spotify.com/v1/tracks/2OA0iq9hGkvUcS5qA1ZJnU,https://api.spotify.com/v1/audio-analysis/2OA0iq9hGkvUcS5qA1ZJnU,294267,4,r&b
"You're The First, The Last, My Everything",6kOjNVGh1Gapc7224d20Ym,Barry White,3rfgbfpPSfXY40lzRK7Syt,0.636,0.72,5,-6.504,1,0.0387,0.00722,0.000398,0.139,0.801,130.948,audio_features,6kOjNVGh1Gapc7224d20Ym,spotify:track:6kOjNVGh1Gapc7224d20Ym,https://api.spotify.com/v1/tracks/6kOjNVGh1Gapc7224d20Ym,https://api.spotify.com/v1/audio-analysis/6kOjNVGh1Gapc7224d20Ym,212867,4,r&b
Stand by Me,3SdTKo2uVsxFblQjpScoHy,Ben E. King,3plJVWt88EqjvtuB4ZDRV3,0.65,0.306,9,-9.443,1,0.0393,0.57,7.07e-06,0.0707,0.605,118.068,audio_features,3SdTKo2uVsxFblQjpScoHy,spotify:track:3SdTKo2uVsxFblQjpScoHy,https://api.spotify.com/v1/tracks/3SdTKo2uVsxFblQjpScoHy,https://api.spotify.com/v1/audio-analysis/3SdTKo2uVsxFblQjpScoHy,180056,4,r&b
Talk,0rTV5WefWd1J3OwIheTzxM,Khalid,6LuN9FCkKOj5PcnpouEgny,0.9,0.4,0,-8.443,1,0.124,0.0501,0.0,0.0876,0.338,136.001,audio_features,0rTV5WefWd1J3OwIheTzxM,spotify:track:0rTV5WefWd1J3OwIheTzxM,https://api.spotify.com/v1/tracks/0rTV5WefWd1J3OwIheTzxM,https://api.spotify.com/v1/audio-analysis/0rTV5WefWd1J3OwIheTzxM,197487,4,r&b
Tighten Up,0qKCm8yeHoRJTpryDDQ9TT,Archie Bell & The Drells,1kupwLFpHALpmhp5qol8xH,0.624,0.695,11,-6.365,1,0.185,0.289,0.000259,0.144,0.787,122.938,audio_features,0qKCm8yeHoRJTpryDDQ9TT,spotify:track:0qKCm8yeHoRJTpryDDQ9TT,https://api.spotify.com/v1/tracks/0qKCm8yeHoRJTpryDDQ9TT,https://api.spotify.com/v1/audio-analysis/0qKCm8yeHoRJTpryDDQ9TT,191013,4,r&b
Smiling Faces Sometimes,5Vdg4tP25ffeGEC5GGmCwm,The Undisputed Truth,2tkwWmcZOQPNbbIdknfBsw,0.551,0.461,11,-11.778,1,0.0255,0.252,2.39e-06,0.0541,0.739,105.155,audio_features,5Vdg4tP25ffeGEC5GGmCwm,spotify:track:5Vdg4tP25ffeGEC5GGmCwm,https://api.spotify.com/v1/tracks/5Vdg4tP25ffeGEC5GGmCwm,https://api.spotify.com/v1/audio-analysis/5Vdg4tP25ffeGEC5GGmCwm,198547,4,r&b
Come & Talk To Me,63uR29DnkNPUiorL30cHnj,Jodeci,1eNkUXHPaXyuyC8NAgzykK,0.609,0.57,7,-14.773,1,0.0912,0.223,0.0,0.366,0.84,172.095,audio_features,63uR29DnkNPUiorL30cHnj,spotify:track:63uR29DnkNPUiorL30cHnj,https://api.spotify.com/v1/tracks/63uR29DnkNPUiorL30cHnj,https://api.spotify.com/v1/audio-analysis/63uR29DnkNPUiorL30cHnj,276267,4,r&b
You've Got a Friend,3zlLG1ZplOevRjsoUxChrs,Roberta Flack,0W498bDDNlJIrYMKXdpLHA,0.397,0.424,1,-9.179,1,0.037,0.678,0.0,0.17,0.411,87.334,audio_features,3zlLG1ZplOevRjsoUxChrs,spotify:track:3zlLG1ZplOevRjsoUxChrs,https://api.spotify.com/v1/tracks/3zlLG1ZplOevRjsoUxChrs,https://api.spotify.com/v1/audio-analysis/3zlLG1ZplOevRjsoUxChrs,203733,4,r&b
You Are Everything,3ffEWK2THWhDzFmd7JHuYe,The Stylistics,2O0Hw1WSMbskB5tD9aWah3,0.507,0.636,2,-7.538,0,0.0401,0.849,0.0,0.646,0.702,142.248,audio_features,3ffEWK2THWhDzFmd7JHuYe,spotify:track:3ffEWK2THWhDzFmd7JHuYe,https://api.spotify.com/v1/tracks/3ffEWK2THWhDzFmd7JHuYe,https://api.spotify.com/v1/audio-analysis/3ffEWK2THWhDzFmd7JHuYe,175507,4,r&b
That's The Way I Feel About 'Cha,1Bqj5L5Zh3e9Fjmkoq1vaq,Bobby Womack,0vqkz1b2qBkoYrGMj2CUWq,0.439,0.443,2,-11.116,1,0.0373,0.567,5.98e-05,0.57,0.716,106.382,audio_features,1Bqj5L5Zh3e9Fjmkoq1vaq,spotify:track:1Bqj5L5Zh3e9Fjmkoq1vaq,https://api.spotify.com/v1/tracks/1Bqj5L5Zh3e9Fjmkoq1vaq,https://api.spotify.com/v1/audio-analysis/1Bqj5L5Zh3e9Fjmkoq1vaq,310227,4,r&b
Holy Ghost,3dgMPpTQJ9Y91TkB072ZN3,The Bar-Kays,0Z4CzYz9ieK8q9XiVMPkW5,0.7,0.956,11,-7.61,1,0.0709,0.214,0.747,0.0742,0.795,107.743,audio_features,3dgMPpTQJ9Y91TkB072ZN3,spotify:track:3dgMPpTQJ9Y91TkB072ZN3,https://api.spotify.com/v1/tracks/3dgMPpTQJ9Y91TkB072ZN3,https://api.spotify.com/v1/audio-analysis/3dgMPpTQJ9Y91TkB072ZN3,492600,4,r&b
Love Makes Things Happen,5J8FSmpybnVziZhErdhZlT,Pebbles,702AvACMk5mieXIYlC2Gxx,0.664,0.497,8,-11.975,0,0.0344,0.302,0.0,0.0631,0.645,149.996,audio_features,5J8FSmpybnVziZhErdhZlT,spotify:track:5J8FSmpybnVziZhErdhZlT,https://api.spotify.com/v1/tracks/5J8FSmpybnVziZhErdhZlT,https://api.spotify.com/v1/audio-analysis/5J8FSmpybnVziZhErdhZlT,311133,4,r&b
Tired of Being Alone,10vkYRKw6Jjr7try1ir50G,Al Green,3dkbV4qihUeMsqN4vBGg93,0.772,0.397,7,-8.585,1,0.0391,0.339,0.00541,0.0753,0.617,97.964,audio_features,10vkYRKw6Jjr7try1ir50G,spotify:track:10vkYRKw6Jjr7try1ir50G,https://api.spotify.com/v1/tracks/10vkYRKw6Jjr7try1ir50G,https://api.spotify.com/v1/audio-analysis/10vkYRKw6Jjr7try1ir50G,172320,4,r&b
I Love Me Some Him,4xjGqrxavGBW8RldcCDBA8,Toni Braxton,3X458ddYA2YcVWuVIGGOYe,0.742,0.358,2,-8.959,1,0.0456,0.573,0.0,0.132,0.578,127.846,audio_features,4xjGqrxavGBW8RldcCDBA8,spotify:track:4xjGqrxavGBW8RldcCDBA8,https://api.spotify.com/v1/tracks/4xjGqrxavGBW8RldcCDBA8,https://api.spotify.com/v1/audio-analysis/4xjGqrxavGBW8RldcCDBA8,306933,4,r&b
Love On Top,1z6WtY7X4HQJvzxC4UgkSf,Beyoncé,6vWDO969PvNqNYHIOW5v0m,0.652,0.749,0,-5.248,1,0.0886,0.0848,0.0,0.604,0.651,94.103,audio_features,1z6WtY7X4HQJvzxC4UgkSf,spotify:track:1z6WtY7X4HQJvzxC4UgkSf,https://api.spotify.com/v1/tracks/1z6WtY7X4HQJvzxC4UgkSf,https://api.spotify.com/v1/audio-analysis/1z6WtY7X4HQJvzxC4UgkSf,267413,4,r&b
Blurred Lines,0n4bITAu0Y0nigrz3MFJMb,Robin Thicke,0ZrpamOxcZybMHGg1AYtHP,0.853,0.599,7,-4.756,1,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,audio_features,0n4bITAu0Y0nigrz3MFJMb,spotify:track:0n4bITAu0Y0nigrz3MFJMb,https://api.spotify.com/v1/tracks/0n4bITAu0Y0nigrz3MFJMb,https://api.spotify.com/v1/audio-analysis/0n4bITAu0Y0nigrz3MFJMb,263827,4,r&b
Redbone,0wXuerDYiBnERgIpbb3JBR,Childish Gambino,73sIBHcqh3Z3NyqHKZ7FOL,0.743,0.344,1,-11.174,1,0.118,0.169,0.00879,0.103,0.577,160.15,audio_features,0wXuerDYiBnERgIpbb3JBR,spotify:track:0wXuerDYiBnERgIpbb3JBR,https://api.spotify.com/v1/tracks/0wXuerDYiBnERgIpbb3JBR,https://api.spotify.com/v1/audio-analysis/0wXuerDYiBnERgIpbb3JBR,326933,4,r&b
Whatever You Want,6yl6TMw87Nq0mWBQtw9muQ,Tony! Toni! Toné!,7vWlb4pM85jCHvV771qZZW,0.694,0.47,6,-13.302,1,0.0315,0.0438,0.0,0.0557,0.754,77.967,audio_features,6yl6TMw87Nq0mWBQtw9muQ,spotify:track:6yl6TMw87Nq0mWBQtw9muQ,https://api.spotify.com/v1/tracks/6yl6TMw87Nq0mWBQtw9muQ,https://api.spotify.com/v1/audio-analysis/6yl6TMw87Nq0mWBQtw9muQ,290933,4,r&b
Fortunate,0atAqF01mqwYOOfXVHu51F,Maxwell,2AOt5htsbtyaHd5Eq3kl3j,0.738,0.357,10,-9.081,0,0.0593,0.116,1.51e-06,0.26,0.34,126.143,audio_features,0atAqF01mqwYOOfXVHu51F,spotify:track:0atAqF01mqwYOOfXVHu51F,https://api.spotify.com/v1/tracks/0atAqF01mqwYOOfXVHu51F,https://api.spotify.com/v1/audio-analysis/0atAqF01mqwYOOfXVHu51F,299200,4,r&b
Boogie On Reggae Woman,7wOKVOhqghB6rCyaPWVegJ,Stevie Wonder,7guDJrEfX3qb6FEbdPA5qi,0.888,0.741,10,-10.063,0,0.0535,0.22,0.058,0.0849,0.641,106.916,audio_features,7wOKVOhqghB6rCyaPWVegJ,spotify:track:7wOKVOhqghB6rCyaPWVegJ,https://api.spotify.com/v1/tracks/7wOKVOhqghB6rCyaPWVegJ,https://api.spotify.com/v1/audio-analysis/7wOKVOhqghB6rCyaPWVegJ,296333,4,r&b
Soul Finger,085diW9d1iWe9qeNQiDYOw,The Bar-Kays,0Z4CzYz9ieK8q9XiVMPkW5,0.736,0.462,4,-15.0,1,0.031,0.142,0.836,0.231,0.859,115.845,audio_features,085diW9d1iWe9qeNQiDYOw,spotify:track:085diW9d1iWe9qeNQiDYOw,https://api.spotify.com/v1/tracks/085diW9d1iWe9qeNQiDYOw,https://api.spotify.com/v1/audio-analysis/085diW9d1iWe9qeNQiDYOw,142773,4,r&b
On & On,5DdcFp2xopqKXayXstE0Il,Erykah Badu,7IfculRW2WXyzNQ8djX8WX,0.782,0.379,11,-11.219,0,0.148,0.0854,0.0147,0.143,0.345,80.436,audio_features,5DdcFp2xopqKXayXstE0Il,spotify:track:5DdcFp2xopqKXayXstE0Il,https://api.spotify.com/v1/tracks/5DdcFp2xopqKXayXstE0Il,https://api.spotify.com/v1/audio-analysis/5DdcFp2xopqKXayXstE0Il,229800,4,r&b
"That Lady, Pts. 1 & 2",46pW0poQYEb2bVaqozGO59,The Isley Brothers,53QzNeFpzAaXYnrDBbDrIp,0.344,0.769,5,-9.112,0,0.0606,0.261,0.000122,0.335,0.923,126.318,audio_features,46pW0poQYEb2bVaqozGO59,spotify:track:46pW0poQYEb2bVaqozGO59,https://api.spotify.com/v1/tracks/46pW0poQYEb2bVaqozGO59,https://api.spotify.com/v1/audio-analysis/46pW0poQYEb2bVaqozGO59,334387,4,r&b
Brown Sugar,7rt0kEDWRg3pgTZJKuszoE,D'Angelo,336vr2M3Va0FjyvB55lJEd,0.718,0.486,9,-8.342,1,0.168,0.53,0.0342,0.102,0.589,83.077,audio_features,7rt0kEDWRg3pgTZJKuszoE,spotify:track:7rt0kEDWRg3pgTZJKuszoE,https://api.spotify.com/v1/tracks/7rt0kEDWRg3pgTZJKuszoE,https://api.spotify.com/v1/audio-analysis/7rt0kEDWRg3pgTZJKuszoE,262893,4,r&b
Me and Mrs. Jones,6Ro2z4RtAUew9Kz2HZWZUi,Billy Paul,187xgSpsFH8mMbAcoCW0zE,0.294,0.528,8,-10.01,1,0.0471,0.234,0.0,0.147,0.452,200.813,audio_features,6Ro2z4RtAUew9Kz2HZWZUi,spotify:track:6Ro2z4RtAUew9Kz2HZWZUi,https://api.spotify.com/v1/tracks/6Ro2z4RtAUew9Kz2HZWZUi,https://api.spotify.com/v1/audio-analysis/6Ro2z4RtAUew9Kz2HZWZUi,284907,3,r&b
Have You Seen Her,3hRJmeg1d5bXdmUylhZbiO,The Chi-Lites,7BFr36uI1dzJyo6tpa5Ued,0.62,0.334,4,-15.598,1,0.0536,0.479,1.2e-06,0.169,0.298,139.375,audio_features,3hRJmeg1d5bXdmUylhZbiO,spotify:track:3hRJmeg1d5bXdmUylhZbiO,https://api.spotify.com/v1/tracks/3hRJmeg1d5bXdmUylhZbiO,https://api.spotify.com/v1/audio-analysis/3hRJmeg1d5bXdmUylhZbiO,309013,4,r&b
I Heard It Through The Grapevine,1aRrJewQmqU3wMUf86VVc6,Gladys Knight & The Pips,0TF2NxkJZPQoX1H53rEFM1,0.685,0.589,5,-11.785,1,0.0417,0.213,2.22e-05,0.205,0.906,112.385,audio_features,1aRrJewQmqU3wMUf86VVc6,spotify:track:1aRrJewQmqU3wMUf86VVc6,https://api.spotify.com/v1/tracks/1aRrJewQmqU3wMUf86VVc6,https://api.spotify.com/v1/audio-analysis/1aRrJewQmqU3wMUf86VVc6,165893,4,r&b
Use Me,4gRA0i5sxx3jAhHaVjPnUN,Bill Withers,1ThoqLcyIYvZn7iWbj8fsj,0.758,0.586,11,-13.461,0,0.056,0.033,0.0028,0.0743,0.947,154.629,audio_features,4gRA0i5sxx3jAhHaVjPnUN,spotify:track:4gRA0i5sxx3jAhHaVjPnUN,https://api.spotify.com/v1/tracks/4gRA0i5sxx3jAhHaVjPnUN,https://api.spotify.com/v1/audio-analysis/4gRA0i5sxx3jAhHaVjPnUN,228327,4,r&b
When Will I See You Smile Again?,3q0QmvdwHBETS89ZvelClL,Bell Biv DeVoe,2zFZiWQJFFshzojycnXoTL,0.727,0.436,6,-11.862,0,0.0281,0.0492,0.00338,0.0686,0.381,124.021,audio_features,3q0QmvdwHBETS89ZvelClL,spotify:track:3q0QmvdwHBETS89ZvelClL,https://api.spotify.com/v1/tracks/3q0QmvdwHBETS89ZvelClL,https://api.spotify.com/v1/audio-analysis/3q0QmvdwHBETS89ZvelClL,307133,4,r&b
Love Train,28285KFbyCq8sJofn58qlD,The O'Jays,38h03gA85YYPeDPd9ER9rT,0.743,0.572,0,-9.627,1,0.0493,0.186,1.44e-05,0.163,0.675,122.658,audio_features,28285KFbyCq8sJofn58qlD,spotify:track:28285KFbyCq8sJofn58qlD,https://api.spotify.com/v1/tracks/28285KFbyCq8sJofn58qlD,https://api.spotify.com/v1/audio-analysis/28285KFbyCq8sJofn58qlD,178400,4,r&b
Let's Get It On,0jHkgTtTaqg5LNCiYDQPUB,Marvin Gaye,3koiLjNrgRTNbOwViDipeA,0.55,0.611,3,-10.657,1,0.0443,0.0392,0.0,0.0631,0.626,168.512,audio_features,0jHkgTtTaqg5LNCiYDQPUB,spotify:track:0jHkgTtTaqg5LNCiYDQPUB,https://api.spotify.com/v1/tracks/0jHkgTtTaqg5LNCiYDQPUB,https://api.spotify.com/v1/audio-analysis/0jHkgTtTaqg5LNCiYDQPUB,290960,4,r&b
Tell Me,2lp8xjq0WTm3HZKHuDEweg,Groove Theory,7opRqRgF9lvnVraBFCMvIj,0.8,0.362,6,-10.849,0,0.0634,0.035,3.99e-06,0.0667,0.888,93.059,audio_features,2lp8xjq0WTm3HZKHuDEweg,spotify:track:2lp8xjq0WTm3HZKHuDEweg,https://api.spotify.com/v1/tracks/2lp8xjq0WTm3HZKHuDEweg,https://api.spotify.com/v1/audio-analysis/2lp8xjq0WTm3HZKHuDEweg,236067,4,r&b
I'll Be Around,2vLaES21zwbX1Rnmj56Bbb,The Spinners,5fbhwqYYh4YwUoEs582mq5,0.593,0.791,8,-8.698,0,0.068,0.175,0.0,0.0976,0.63,112.295,audio_features,2vLaES21zwbX1Rnmj56Bbb,spotify:track:2vLaES21zwbX1Rnmj56Bbb,https://api.spotify.com/v1/tracks/2vLaES21zwbX1Rnmj56Bbb,https://api.spotify.com/v1/audio-analysis/2vLaES21zwbX1Rnmj56Bbb,188800,4,r&b
Anniversary,6PViGgcsQhLPSkMxgoRWLl,Tony! Toni! Toné!,7vWlb4pM85jCHvV771qZZW,0.711,0.505,8,-9.675,0,0.0343,0.0472,0.0,0.317,0.55,89.004,audio_features,6PViGgcsQhLPSkMxgoRWLl,spotify:track:6PViGgcsQhLPSkMxgoRWLl,https://api.spotify.com/v1/tracks/6PViGgcsQhLPSkMxgoRWLl,https://api.spotify.com/v1/audio-analysis/6PViGgcsQhLPSkMxgoRWLl,271200,4,r&b
La-La Means I Love You,58CUIzSxNpQUFvTCd8tntH,The Delfonics,6YPRXu1dazGYcSZv4HJEH4,0.365,0.548,2,-7.727,1,0.0288,0.678,0.0,0.184,0.623,171.242,audio_features,58CUIzSxNpQUFvTCd8tntH,spotify:track:58CUIzSxNpQUFvTCd8tntH,https://api.spotify.com/v1/tracks/58CUIzSxNpQUFvTCd8tntH,https://api.spotify.com/v1/audio-analysis/58CUIzSxNpQUFvTCd8tntH,200907,4,r&b
"Never, Never Gonna Give Ya Up - Long Version",00FRRwuaJP9KimukvLQCOz,Barry White,3rfgbfpPSfXY40lzRK7Syt,0.583,0.798,2,-9.716,0,0.0612,0.113,0.0,0.0513,0.96,85.323,audio_features,00FRRwuaJP9KimukvLQCOz,spotify:track:00FRRwuaJP9KimukvLQCOz,https://api.spotify.com/v1/tracks/00FRRwuaJP9KimukvLQCOz,https://api.spotify.com/v1/audio-analysis/00FRRwuaJP9KimukvLQCOz,280280,4,r&b
Everybody Plays the Fool,3DkqEHCCqlkknDfksHWWu0,The Main Ingredient,6vuD08WKtmp1yc7kQx1rBm,0.485,0.641,3,-8.752,1,0.0418,0.704,9.92e-05,0.159,0.855,168.645,audio_features,3DkqEHCCqlkknDfksHWWu0,spotify:track:3DkqEHCCqlkknDfksHWWu0,https://api.spotify.com/v1/tracks/3DkqEHCCqlkknDfksHWWu0,https://api.spotify.com/v1/audio-analysis/3DkqEHCCqlkknDfksHWWu0,202253,4,r&b
Let's Chill,12soRJf1RZRsCd0QUnJUYL,Guy,2IBPIcSkvQZyoaVfoyZKE8,0.604,0.417,10,-12.598,0,0.0385,0.0681,0.0,0.0425,0.558,74.57,audio_features,12soRJf1RZRsCd0QUnJUYL,spotify:track:12soRJf1RZRsCd0QUnJUYL,https://api.spotify.com/v1/tracks/12soRJf1RZRsCd0QUnJUYL,https://api.spotify.com/v1/audio-analysis/12soRJf1RZRsCd0QUnJUYL,323827,4,r&b
That's What I Like,0KKkJNfGyhkQ5aFogxQAPU,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,audio_features,0KKkJNfGyhkQ5aFogxQAPU,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,https://api.spotify.com/v1/tracks/0KKkJNfGyhkQ5aFogxQAPU,https://api.spotify.com/v1/audio-analysis/0KKkJNfGyhkQ5aFogxQAPU,206693,4,r&b
Ain't No Mountain High Enough,51uChSR8zp4cui4tLqiXb6,Inner Life,39fymbns0snQudVbD1hZjX,0.679,0.859,9,-6.7,0,0.053,0.061,7.61e-06,0.0786,0.828,128.231,audio_features,51uChSR8zp4cui4tLqiXb6,spotify:track:51uChSR8zp4cui4tLqiXb6,https://api.spotify.com/v1/tracks/51uChSR8zp4cui4tLqiXb6,https://api.spotify.com/v1/audio-analysis/51uChSR8zp4cui4tLqiXb6,479600,4,r&b
When a Man Loves a Woman,51FpzuGkRYXFgsE2zXt9av,Percy Sledge,3rRmDmzPcAFwcUDvG5gBqO,0.516,0.15,1,-20.41,1,0.0272,0.13,0.0755,0.122,0.205,97.398,audio_features,51FpzuGkRYXFgsE2zXt9av,spotify:track:51FpzuGkRYXFgsE2zXt9av,https://api.spotify.com/v1/tracks/51FpzuGkRYXFgsE2zXt9av,https://api.spotify.com/v1/audio-analysis/51FpzuGkRYXFgsE2zXt9av,173867,3,r&b
Super Freak,2dCmGcEOQrMQhMMS8Vj7Ca,Rick James,0FrpdcVlJQqibaz5HfBUrL,0.838,0.794,9,-8.245,0,0.0531,0.22,0.0,0.0575,0.962,132.446,audio_features,2dCmGcEOQrMQhMMS8Vj7Ca,spotify:track:2dCmGcEOQrMQhMMS8Vj7Ca,https://api.spotify.com/v1/tracks/2dCmGcEOQrMQhMMS8Vj7Ca,https://api.spotify.com/v1/audio-analysis/2dCmGcEOQrMQhMMS8Vj7Ca,205467,4,r&b
Someday We'll Be Together,79Yk6AlSKi5dxDFINID2hS,Diana Ross & The Supremes,0rXI0q8Cahq6numvPlloaq,0.678,0.535,1,-12.454,1,0.0329,0.14,2.17e-06,0.0596,0.795,107.041,audio_features,79Yk6AlSKi5dxDFINID2hS,spotify:track:79Yk6AlSKi5dxDFINID2hS,https://api.spotify.com/v1/tracks/79Yk6AlSKi5dxDFINID2hS,https://api.spotify.com/v1/audio-analysis/79Yk6AlSKi5dxDFINID2hS,211667,4,r&b
Next Lifetime,6sIMSl1n3KDPr03Fw8mujd,Erykah Badu,7IfculRW2WXyzNQ8djX8WX,0.643,0.413,8,-11.929,0,0.0565,0.129,0.00105,0.0949,0.339,130.026,audio_features,6sIMSl1n3KDPr03Fw8mujd,spotify:track:6sIMSl1n3KDPr03Fw8mujd,https://api.spotify.com/v1/tracks/6sIMSl1n3KDPr03Fw8mujd,https://api.spotify.com/v1/audio-analysis/6sIMSl1n3KDPr03Fw8mujd,386627,4,r&b
Sideshow,0fopVbPW7N5BK0sOybQCq2,Blue Magic,7tLLSEaHMMJPbsYAz8MkEw,0.586,0.337,7,-13.165,1,0.0347,0.837,0.0,0.628,0.543,133.229,audio_features,0fopVbPW7N5BK0sOybQCq2,spotify:track:0fopVbPW7N5BK0sOybQCq2,https://api.spotify.com/v1/tracks/0fopVbPW7N5BK0sOybQCq2,https://api.spotify.com/v1/audio-analysis/0fopVbPW7N5BK0sOybQCq2,251520,4,r&b
Remember the Time,4jnFqNWeJCeCRHc4HCdxfd,Michael Jackson,3fMbdgg4jU18AjLCKBhRSm,0.831,0.921,5,-2.383,0,0.0582,0.153,0.00224,0.305,0.795,108.002,audio_features,4jnFqNWeJCeCRHc4HCdxfd,spotify:track:4jnFqNWeJCeCRHc4HCdxfd,https://api.spotify.com/v1/tracks/4jnFqNWeJCeCRHc4HCdxfd,https://api.spotify.com/v1/audio-analysis/4jnFqNWeJCeCRHc4HCdxfd,239227,4,r&b
Two Occasions,0mt80ksFAwPHXyAlArU5Yc,The Deele,7ohSq6OUvkH1hkslgXfGMi,0.543,0.667,9,-9.546,0,0.0716,0.0259,3.96e-05,0.299,0.559,169.633,audio_features,0mt80ksFAwPHXyAlArU5Yc,spotify:track:0mt80ksFAwPHXyAlArU5Yc,https://api.spotify.com/v1/tracks/0mt80ksFAwPHXyAlArU5Yc,https://api.spotify.com/v1/audio-analysis/0mt80ksFAwPHXyAlArU5Yc,258427,4,r&b
Could It Be I'm Falling in Love,5i0urffBRKl09GSX2Jhdeh,The Spinners,5fbhwqYYh4YwUoEs582mq5,0.382,0.727,9,-6.677,0,0.0861,0.729,0.0,0.196,0.826,207.265,audio_features,5i0urffBRKl09GSX2Jhdeh,spotify:track:5i0urffBRKl09GSX2Jhdeh,https://api.spotify.com/v1/tracks/5i0urffBRKl09GSX2Jhdeh,https://api.spotify.com/v1/audio-analysis/5i0urffBRKl09GSX2Jhdeh,249733,4,r&b
Rise Up,0tV8pOpiNsKqUys0ilUcXz,Andra Day,1c4rxrxy8eDLvMVL1DTiBe,0.398,0.316,1,-7.031,1,0.0368,0.805,0.0,0.295,0.174,118.582,audio_features,0tV8pOpiNsKqUys0ilUcXz,spotify:track:0tV8pOpiNsKqUys0ilUcXz,https://api.spotify.com/v1/tracks/0tV8pOpiNsKqUys0ilUcXz,https://api.spotify.com/v1/audio-analysis/0tV8pOpiNsKqUys0ilUcXz,253342,4,r&b
Before I Let You Go,2rkVoKVEMuct8SmEIGKzBw,Blackstreet,2P3cjUru4H3fhSXXNxE9kA,0.67,0.468,1,-6.725,0,0.0328,0.325,0.0,0.0516,0.486,140.069,audio_features,2rkVoKVEMuct8SmEIGKzBw,spotify:track:2rkVoKVEMuct8SmEIGKzBw,https://api.spotify.com/v1/tracks/2rkVoKVEMuct8SmEIGKzBw,https://api.spotify.com/v1/audio-analysis/2rkVoKVEMuct8SmEIGKzBw,299800,4,r&b
The Secret Garden (Sweet Seduction Suite),06EJXsMGuxmLZvJaZE0U1d,Quincy Jones,3rxIQc9kWT6Ueg4BhnOwRK,0.596,0.324,10,-13.817,0,0.0343,0.892,9.7e-05,0.184,0.355,127.956,audio_features,06EJXsMGuxmLZvJaZE0U1d,spotify:track:06EJXsMGuxmLZvJaZE0U1d,https://api.spotify.com/v1/tracks/06EJXsMGuxmLZvJaZE0U1d,https://api.spotify.com/v1/audio-analysis/06EJXsMGuxmLZvJaZE0U1d,397987,4,r&b
Let's Groove,3koCCeSaVUyrRo3N2gHrd8,"Earth, Wind & Fire",4QQgXkCYTt3BlENzhyNETg,0.869,0.648,11,-8.698,0,0.0633,0.121,2.17e-05,0.126,0.9,125.035,audio_features,3koCCeSaVUyrRo3N2gHrd8,spotify:track:3koCCeSaVUyrRo3N2gHrd8,https://api.spotify.com/v1/tracks/3koCCeSaVUyrRo3N2gHrd8,https://api.spotify.com/v1/audio-analysis/3koCCeSaVUyrRo3N2gHrd8,339320,4,r&b
Ain't Too Proud To Beg,4CoGNqLap7UGU5Q3VdKug0,The Temptations,3RwQ26hR2tJtA8F9p2n7jG,0.763,0.656,0,-6.86,1,0.0417,0.549,0.0,0.125,0.926,118.394,audio_features,4CoGNqLap7UGU5Q3VdKug0,spotify:track:4CoGNqLap7UGU5Q3VdKug0,https://api.spotify.com/v1/tracks/4CoGNqLap7UGU5Q3VdKug0,https://api.spotify.com/v1/audio-analysis/4CoGNqLap7UGU5Q3VdKug0,156173,4,r&b
