Title,track_id,artist,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre
The Sky Is Crying - 1985 Version,09C43Ko8fakzfQ0K9gP127,Stevie Ray Vaughan,5fsDcuclIe8ZiBD5P787K1,0.313,0.506,4,-9.555,1,0.0425,0.00514,4.24e-05,0.0877,0.453,163.998,audio_features,09C43Ko8fakzfQ0K9gP127,spotify:track:09C43Ko8fakzfQ0K9gP127,https://api.spotify.com/v1/tracks/09C43Ko8fakzfQ0K9gP127,https://api.spotify.com/v1/audio-analysis/09C43Ko8fakzfQ0K9gP127,276733,3,rock
Knockin' On Heaven's Door,4JiEyzf0Md7KEFFGWDDdCr,Guns N' Roses,3qm84nBOXUEQ2vnTfUTTFC,0.496,0.739,6,-7.193,1,0.0415,0.0211,0.00444,0.106,0.378,132.41,audio_features,4JiEyzf0Md7KEFFGWDDdCr,spotify:track:4JiEyzf0Md7KEFFGWDDdCr,https://api.spotify.com/v1/tracks/4JiEyzf0Md7KEFFGWDDdCr,https://api.spotify.com/v1/audio-analysis/4JiEyzf0Md7KEFFGWDDdCr,336000,4,rock
New World Man,2l1AraumK6y3VUwi8Bw7iJ,Rush,2Hkut4rAAyrQxRdof7FVJq,0.522,0.812,2,-9.651,1,0.0383,0.185,0.182,0.0878,0.864,157.912,audio_features,2l1AraumK6y3VUwi8Bw7iJ,spotify:track:2l1AraumK6y3VUwi8Bw7iJ,https://api.spotify.com/v1/tracks/2l1AraumK6y3VUwi8Bw7iJ,https://api.spotify.com/v1/audio-analysis/2l1AraumK6y3VUwi8Bw7iJ,222320,4,rock
Manic Depression,3f5JtAsGRIXN8pSAeTi6vA,Jimi Hendrix,776Uo845nYHJpNaStv1Ds4,0.357,0.969,1,-4.99,1,0.124,0.0134,0.0677,0.141,0.704,149.741,audio_features,3f5JtAsGRIXN8pSAeTi6vA,spotify:track:3f5JtAsGRIXN8pSAeTi6vA,https://api.spotify.com/v1/tracks/3f5JtAsGRIXN8pSAeTi6vA,https://api.spotify.com/v1/audio-analysis/3f5JtAsGRIXN8pSAeTi6vA,222293,3,rock
Tunnel of Love,2rUHBIfbMBB92n1gSfSqwF,Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,0.587,0.675,5,-11.787,1,0.0366,0.0501,0.00243,0.479,0.664,116.954,audio_features,2rUHBIfbMBB92n1gSfSqwF,spotify:track:2rUHBIfbMBB92n1gSfSqwF,https://api.spotify.com/v1/tracks/2rUHBIfbMBB92n1gSfSqwF,https://api.spotify.com/v1/audio-analysis/2rUHBIfbMBB92n1gSfSqwF,309760,4,rock
Saved By Zero,3EEJiZZ8b3Ke2bK0ylgvlh,The Fixx,53RkHTcl0SJZjpzqogkBf4,0.742,0.632,11,-12.054,0,0.0317,0.0204,0.00165,0.0853,0.965,117.137,audio_features,3EEJiZZ8b3Ke2bK0ylgvlh,spotify:track:3EEJiZZ8b3Ke2bK0ylgvlh,https://api.spotify.com/v1/tracks/3EEJiZZ8b3Ke2bK0ylgvlh,https://api.spotify.com/v1/audio-analysis/3EEJiZZ8b3Ke2bK0ylgvlh,204733,4,rock
Bringin' On The Heartbreak,7iEVmnzJr1V7duYKPWplzp,Def Leppard,6H1RjVyNruCmrBEWRbD0VZ,0.329,0.676,9,-9.036,0,0.0324,0.0366,0.0,0.18,0.529,78.217,audio_features,7iEVmnzJr1V7duYKPWplzp,spotify:track:7iEVmnzJr1V7duYKPWplzp,https://api.spotify.com/v1/tracks/7iEVmnzJr1V7duYKPWplzp,https://api.spotify.com/v1/audio-analysis/7iEVmnzJr1V7duYKPWplzp,273733,4,rock
Down by the River - 2009 Remaster,2EFtUP7BmsjHzhQqI6A4rp,Neil Young,6v8FB84lnmJs434UJf2Mrm,0.465,0.466,9,-8.098,1,0.0333,0.0836,0.0427,0.0911,0.555,164.315,audio_features,2EFtUP7BmsjHzhQqI6A4rp,spotify:track:2EFtUP7BmsjHzhQqI6A4rp,https://api.spotify.com/v1/tracks/2EFtUP7BmsjHzhQqI6A4rp,https://api.spotify.com/v1/audio-analysis/2EFtUP7BmsjHzhQqI6A4rp,558187,4,rock
Right Now,6N1sNzq3CArC1pMSaZTxaT,Van Halen,2cnMpRsOVqtPMfq7YiFE6K,0.529,0.662,5,-11.745,1,0.0273,0.153,0.00542,0.099,0.302,93.93,audio_features,6N1sNzq3CArC1pMSaZTxaT,spotify:track:6N1sNzq3CArC1pMSaZTxaT,https://api.spotify.com/v1/tracks/6N1sNzq3CArC1pMSaZTxaT,https://api.spotify.com/v1/audio-analysis/6N1sNzq3CArC1pMSaZTxaT,320867,4,rock
Check It Out,2PZFLJLct6yrvBcCNEkAw0,John Mellencamp,3lPQ2Fk5JOwGWAF3ORFCqH,0.608,0.834,0,-3.584,1,0.0239,0.0176,1.8e-05,0.12,0.615,105.782,audio_features,2PZFLJLct6yrvBcCNEkAw0,spotify:track:2PZFLJLct6yrvBcCNEkAw0,https://api.spotify.com/v1/tracks/2PZFLJLct6yrvBcCNEkAw0,https://api.spotify.com/v1/audio-analysis/2PZFLJLct6yrvBcCNEkAw0,259227,4,rock
Waitin' for the Bus - Live,3DVKx3fOPPN3nmfHTFsCiG,ZZ Top,2AM4ilv6UzW0uMRuqKtDgN,0.391,0.899,9,-7.919,0,0.0625,0.00691,0.407,0.895,0.618,105.063,audio_features,3DVKx3fOPPN3nmfHTFsCiG,spotify:track:3DVKx3fOPPN3nmfHTFsCiG,https://api.spotify.com/v1/tracks/3DVKx3fOPPN3nmfHTFsCiG,https://api.spotify.com/v1/audio-analysis/3DVKx3fOPPN3nmfHTFsCiG,161987,4,rock
Jesus Just Left Chicago - Live,2jiOTXpEelz627pqJQclEl,ZZ Top,2AM4ilv6UzW0uMRuqKtDgN,0.305,0.859,0,-8.213,1,0.0721,0.00252,0.136,0.613,0.33,108.458,audio_features,2jiOTXpEelz627pqJQclEl,spotify:track:2jiOTXpEelz627pqJQclEl,https://api.spotify.com/v1/tracks/2jiOTXpEelz627pqJQclEl,https://api.spotify.com/v1/audio-analysis/2jiOTXpEelz627pqJQclEl,243280,4,rock
Destroyer,1dpD3rzGYW1mHtNxG1NbwI,The Kinks,1SQRv42e4PjEYfPhS0Tk9E,0.524,0.755,2,-10.89,1,0.0468,0.0089,0.0,0.0485,0.785,142.543,audio_features,1dpD3rzGYW1mHtNxG1NbwI,spotify:track:1dpD3rzGYW1mHtNxG1NbwI,https://api.spotify.com/v1/tracks/1dpD3rzGYW1mHtNxG1NbwI,https://api.spotify.com/v1/audio-analysis/1dpD3rzGYW1mHtNxG1NbwI,227067,4,rock
Angry Eyes - Single Version,1zM8E87IuR1CN968LCnNeQ,Loggins & Messina,7emRV8AluG3d4e5T0DZiK9,0.559,0.524,9,-13.784,0,0.0338,0.0482,0.104,0.0962,0.879,157.465,audio_features,1zM8E87IuR1CN968LCnNeQ,spotify:track:1zM8E87IuR1CN968LCnNeQ,https://api.spotify.com/v1/tracks/1zM8E87IuR1CN968LCnNeQ,https://api.spotify.com/v1/audio-analysis/1zM8E87IuR1CN968LCnNeQ,460200,4,rock
Once Bitten Twice Shy,7pkWZL0kA26s754CwyK0SH,Great White,6ZPbX2Lxd40e2UVkXpyxvI,0.723,0.541,0,-14.021,1,0.0303,0.028,0.00339,0.133,0.607,131.675,audio_features,7pkWZL0kA26s754CwyK0SH,spotify:track:7pkWZL0kA26s754CwyK0SH,https://api.spotify.com/v1/tracks/7pkWZL0kA26s754CwyK0SH,https://api.spotify.com/v1/audio-analysis/7pkWZL0kA26s754CwyK0SH,322897,4,rock
The Jean Genie - 2013 Remaster,6uZtMNTfU5u8w6fsnXeOdb,David Bowie,0oSGxfWSnnOXhD2fKuz2Gy,0.58,0.571,9,-9.116,1,0.0321,0.378,5.13e-06,0.358,0.818,128.15,audio_features,6uZtMNTfU5u8w6fsnXeOdb,spotify:track:6uZtMNTfU5u8w6fsnXeOdb,https://api.spotify.com/v1/tracks/6uZtMNTfU5u8w6fsnXeOdb,https://api.spotify.com/v1/audio-analysis/6uZtMNTfU5u8w6fsnXeOdb,248013,4,rock
Dreaming,2Rn7bVL1FVYboc4c55RUdg,Blondie,4tpUmLEVLCGFr93o8hFFIB,0.299,0.92,2,-3.377,1,0.0552,0.0048,0.00022,0.122,0.675,160.449,audio_features,2Rn7bVL1FVYboc4c55RUdg,spotify:track:2Rn7bVL1FVYboc4c55RUdg,https://api.spotify.com/v1/tracks/2Rn7bVL1FVYboc4c55RUdg,https://api.spotify.com/v1/audio-analysis/2Rn7bVL1FVYboc4c55RUdg,188494,4,rock
Waiting On A Friend - Remastered 2009,4Wd9pEtEnZNDjgiswGOpJb,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,0.606,0.794,0,-6.042,1,0.0282,0.157,0.0406,0.568,0.911,116.93,audio_features,4Wd9pEtEnZNDjgiswGOpJb,spotify:track:4Wd9pEtEnZNDjgiswGOpJb,https://api.spotify.com/v1/tracks/4Wd9pEtEnZNDjgiswGOpJb,https://api.spotify.com/v1/audio-analysis/4Wd9pEtEnZNDjgiswGOpJb,274227,4,rock
#9 Dream - Remastered 2010,4ZVWvCUwsOnIGmJMj71RkG,John Lennon,4x1nvY2FN8jxqAFA0DA02H,0.406,0.597,0,-11.745,1,0.0336,0.0744,0.0133,0.254,0.478,115.474,audio_features,4ZVWvCUwsOnIGmJMj71RkG,spotify:track:4ZVWvCUwsOnIGmJMj71RkG,https://api.spotify.com/v1/tracks/4ZVWvCUwsOnIGmJMj71RkG,https://api.spotify.com/v1/audio-analysis/4ZVWvCUwsOnIGmJMj71RkG,286813,4,rock
She's Waiting - 1999 Remaster,3mvbIOg5yaRpyj76g4SgOv,Eric Clapton,6PAt558ZEZl0DmdXlnjMgD,0.688,0.848,0,-6.646,1,0.041,0.145,7.43e-05,0.0666,0.915,94.5,audio_features,3mvbIOg5yaRpyj76g4SgOv,spotify:track:3mvbIOg5yaRpyj76g4SgOv,https://api.spotify.com/v1/tracks/3mvbIOg5yaRpyj76g4SgOv,https://api.spotify.com/v1/audio-analysis/3mvbIOg5yaRpyj76g4SgOv,295307,4,rock
Only Love Can Break Your Heart,4nRhbx8L4ifnMKaE5jSQGR,Neil Young,6v8FB84lnmJs434UJf2Mrm,0.732,0.239,2,-12.203,1,0.037,0.681,1.16e-06,0.0972,0.377,110.58,audio_features,4nRhbx8L4ifnMKaE5jSQGR,spotify:track:4nRhbx8L4ifnMKaE5jSQGR,https://api.spotify.com/v1/tracks/4nRhbx8L4ifnMKaE5jSQGR,https://api.spotify.com/v1/audio-analysis/4nRhbx8L4ifnMKaE5jSQGR,188600,3,rock
Cradle Of Love,5TSANSqPTD6nBG0NSJWmVB,Billy Idol,7lzordPuZEXxwt9aoVZYmG,0.612,0.942,3,-4.588,1,0.0399,0.0163,3.9e-06,0.0909,0.622,144.038,audio_features,5TSANSqPTD6nBG0NSJWmVB,spotify:track:5TSANSqPTD6nBG0NSJWmVB,https://api.spotify.com/v1/tracks/5TSANSqPTD6nBG0NSJWmVB,https://api.spotify.com/v1/audio-analysis/5TSANSqPTD6nBG0NSJWmVB,281467,4,rock
Baby Blue - Remastered 2010,6S3JlDAGk3uu3NtZbPnuhS,Badfinger,4pJCawaKSZ40EnxN0YEYw3,0.623,0.876,11,-7.788,1,0.066,0.0189,0.0134,0.0728,0.515,124.431,audio_features,6S3JlDAGk3uu3NtZbPnuhS,spotify:track:6S3JlDAGk3uu3NtZbPnuhS,https://api.spotify.com/v1/tracks/6S3JlDAGk3uu3NtZbPnuhS,https://api.spotify.com/v1/audio-analysis/6S3JlDAGk3uu3NtZbPnuhS,217347,4,rock
Your Love Is Driving Me Crazy,3OghNV9ZOUbAj62CZptOEP,Sammy Hagar,1hXjTjJzZTXDZ75AclOo6N,0.586,0.574,4,-10.83,1,0.0312,0.135,0.0,0.169,0.739,146.738,audio_features,3OghNV9ZOUbAj62CZptOEP,spotify:track:3OghNV9ZOUbAj62CZptOEP,https://api.spotify.com/v1/tracks/3OghNV9ZOUbAj62CZptOEP,https://api.spotify.com/v1/audio-analysis/3OghNV9ZOUbAj62CZptOEP,211227,4,rock
Smuggler's Blues,2v7qe4TkWOM0upTIDcSnd3,Glenn Frey,3vMWY1bUrmYoSoEWLiQWOZ,0.638,0.72,5,-6.846,1,0.0275,0.29,0.000817,0.132,0.824,123.689,audio_features,2v7qe4TkWOM0upTIDcSnd3,spotify:track:2v7qe4TkWOM0upTIDcSnd3,https://api.spotify.com/v1/tracks/2v7qe4TkWOM0upTIDcSnd3,https://api.spotify.com/v1/audio-analysis/2v7qe4TkWOM0upTIDcSnd3,230267,4,rock
Love Is The Drug,3wtMkvedoWMQ3XTKv7tqcZ,Roxy Music,3fhOTtm0LBJ3Ojn4hIljLo,0.838,0.757,2,-5.399,1,0.0927,0.059,0.0119,0.0271,0.602,124.65,audio_features,3wtMkvedoWMQ3XTKv7tqcZ,spotify:track:3wtMkvedoWMQ3XTKv7tqcZ,https://api.spotify.com/v1/tracks/3wtMkvedoWMQ3XTKv7tqcZ,https://api.spotify.com/v1/audio-analysis/3wtMkvedoWMQ3XTKv7tqcZ,251333,4,rock
The Song Is Over,6bQarJw4UcuEEu5RdOC6no,The Who,67ea9eGLXYMsO2eYQRui3w,0.351,0.563,5,-9.401,1,0.038,0.498,0.000647,0.133,0.274,102.468,audio_features,6bQarJw4UcuEEu5RdOC6no,spotify:track:6bQarJw4UcuEEu5RdOC6no,https://api.spotify.com/v1/tracks/6bQarJw4UcuEEu5RdOC6no,https://api.spotify.com/v1/audio-analysis/6bQarJw4UcuEEu5RdOC6no,374693,4,rock
On the Turning Away,7KA6U0WOHdGxWWLGPYN2Sb,Pink Floyd,0k17h0D3J5VfsdmQ1iZtE9,0.448,0.402,7,-12.135,1,0.03,0.365,0.000746,0.076,0.244,100.454,audio_features,7KA6U0WOHdGxWWLGPYN2Sb,spotify:track:7KA6U0WOHdGxWWLGPYN2Sb,https://api.spotify.com/v1/tracks/7KA6U0WOHdGxWWLGPYN2Sb,https://api.spotify.com/v1/audio-analysis/7KA6U0WOHdGxWWLGPYN2Sb,341667,4,rock
Nineteen Hundred And Eighty Five - 2010 Remaster,5VErNsWF69eD0HiBt2vWcH,Paul McCartney,4STHEaNw4mPZ2tzheohgXB,0.528,0.655,0,-7.85,0,0.0262,0.0102,0.723,0.377,0.367,115.285,audio_features,5VErNsWF69eD0HiBt2vWcH,spotify:track:5VErNsWF69eD0HiBt2vWcH,https://api.spotify.com/v1/tracks/5VErNsWF69eD0HiBt2vWcH,https://api.spotify.com/v1/audio-analysis/5VErNsWF69eD0HiBt2vWcH,331853,4,rock
I'll Be Alright Without You,2PWldJzHn86WNueLuH7bV0,Journey,0rvjqX7ttXeg3mTy8Xscbt,0.586,0.74,2,-6.836,1,0.0269,0.115,4.03e-05,0.0702,0.532,97.362,audio_features,2PWldJzHn86WNueLuH7bV0,spotify:track:2PWldJzHn86WNueLuH7bV0,https://api.spotify.com/v1/tracks/2PWldJzHn86WNueLuH7bV0,https://api.spotify.com/v1/audio-analysis/2PWldJzHn86WNueLuH7bV0,273973,4,rock
Home by the Sea - 2007 Remaster,14AI8Qt9giIa8uzek1I24O,Genesis,3CkvROUTQ6nRi9yQOcsB50,0.605,0.715,4,-7.706,0,0.037,0.497,0.000353,0.0763,0.561,128.509,audio_features,14AI8Qt9giIa8uzek1I24O,spotify:track:14AI8Qt9giIa8uzek1I24O,https://api.spotify.com/v1/tracks/14AI8Qt9giIa8uzek1I24O,https://api.spotify.com/v1/audio-analysis/14AI8Qt9giIa8uzek1I24O,307800,4,rock
Dancing in the Street - 2015 Remaster,4uKDB1adPk8DgV7WwBePQi,Van Halen,2cnMpRsOVqtPMfq7YiFE6K,0.58,0.941,7,-3.51,1,0.0805,0.414,1.41e-05,0.155,0.684,119.844,audio_features,4uKDB1adPk8DgV7WwBePQi,spotify:track:4uKDB1adPk8DgV7WwBePQi,https://api.spotify.com/v1/tracks/4uKDB1adPk8DgV7WwBePQi,https://api.spotify.com/v1/audio-analysis/4uKDB1adPk8DgV7WwBePQi,225012,4,rock
Rock Steady - 2015 Remaster,2WIznWX1q8Z5y2Xc69nQfB,Bad Company,5AEG63ajney2BoDXi0Vb84,0.681,0.623,9,-10.322,0,0.0324,0.193,2.98e-06,0.0873,0.812,99.482,audio_features,2WIznWX1q8Z5y2Xc69nQfB,spotify:track:2WIznWX1q8Z5y2Xc69nQfB,https://api.spotify.com/v1/tracks/2WIznWX1q8Z5y2Xc69nQfB,https://api.spotify.com/v1/audio-analysis/2WIznWX1q8Z5y2Xc69nQfB,226013,4,rock
We Belong,665Jxlgi1HamPKbW1vwzx4,Pat Benatar,43mhFhQ4JAknA7Ik1bOZuV,0.706,0.322,5,-14.108,1,0.0467,0.528,2.37e-06,0.576,0.305,135.154,audio_features,665Jxlgi1HamPKbW1vwzx4,spotify:track:665Jxlgi1HamPKbW1vwzx4,https://api.spotify.com/v1/tracks/665Jxlgi1HamPKbW1vwzx4,https://api.spotify.com/v1/audio-analysis/665Jxlgi1HamPKbW1vwzx4,221133,4,rock
Jailbreak,4qbiCq2xkNPyojuZFeNeqx,Thin Lizzy,6biWAmrHyiMkX49LkycGqQ,0.616,0.761,3,-9.199,1,0.126,0.196,0.0025,0.374,0.708,145.074,audio_features,4qbiCq2xkNPyojuZFeNeqx,spotify:track:4qbiCq2xkNPyojuZFeNeqx,https://api.spotify.com/v1/tracks/4qbiCq2xkNPyojuZFeNeqx,https://api.spotify.com/v1/audio-analysis/4qbiCq2xkNPyojuZFeNeqx,240600,4,rock
Mandolin Wind,6TgIlnFT4uysGRcVSZPAWr,Rod Stewart,2y8Jo9CKhJvtfeKOsYzRdT,0.352,0.482,4,-11.791,1,0.0369,0.793,0.0566,0.0791,0.344,158.559,audio_features,6TgIlnFT4uysGRcVSZPAWr,spotify:track:6TgIlnFT4uysGRcVSZPAWr,https://api.spotify.com/v1/tracks/6TgIlnFT4uysGRcVSZPAWr,https://api.spotify.com/v1/audio-analysis/6TgIlnFT4uysGRcVSZPAWr,336560,4,rock
When Love Comes To Town,2cpUudtTX7OU6DcoNTuxwB,U2,51Blml2LZPmy7TTiAg47vQ,0.65,0.665,9,-11.259,1,0.0372,0.0526,4.62e-06,0.13,0.593,115.51,audio_features,2cpUudtTX7OU6DcoNTuxwB,spotify:track:2cpUudtTX7OU6DcoNTuxwB,https://api.spotify.com/v1/tracks/2cpUudtTX7OU6DcoNTuxwB,https://api.spotify.com/v1/audio-analysis/2cpUudtTX7OU6DcoNTuxwB,254267,4,rock
Are You Experienced?,02POyqtbrdmYQ3RxsTrYMD,Jimi Hendrix,776Uo845nYHJpNaStv1Ds4,0.403,0.763,8,-6.727,1,0.118,0.0277,0.00985,0.148,0.455,82.812,audio_features,02POyqtbrdmYQ3RxsTrYMD,spotify:track:02POyqtbrdmYQ3RxsTrYMD,https://api.spotify.com/v1/tracks/02POyqtbrdmYQ3RxsTrYMD,https://api.spotify.com/v1/audio-analysis/02POyqtbrdmYQ3RxsTrYMD,255613,4,rock
Pressure,3LqvmDtXWXjF7fg8mh8iZh,Billy Joel,6zFYqv1mOsgBRQbae3JJ9e,0.548,0.68,9,-8.675,0,0.0474,0.0148,0.000949,0.0877,0.851,148.494,audio_features,3LqvmDtXWXjF7fg8mh8iZh,spotify:track:3LqvmDtXWXjF7fg8mh8iZh,https://api.spotify.com/v1/tracks/3LqvmDtXWXjF7fg8mh8iZh,https://api.spotify.com/v1/audio-analysis/3LqvmDtXWXjF7fg8mh8iZh,280333,4,rock
Athena,255k7GWdOau9yOsewX85lg,The Who,67ea9eGLXYMsO2eYQRui3w,0.609,0.754,2,-10.82,1,0.034,0.431,0.000902,0.112,0.57,123.208,audio_features,255k7GWdOau9yOsewX85lg,spotify:track:255k7GWdOau9yOsewX85lg,https://api.spotify.com/v1/tracks/255k7GWdOau9yOsewX85lg,https://api.spotify.com/v1/audio-analysis/255k7GWdOau9yOsewX85lg,227600,4,rock
Driven To Tears - Remastered 2003,769fkg9mElByYmcaFlbZE8,The Police,5NGO30tJxFlKixkPSgXcFE,0.617,0.518,9,-9.417,0,0.0992,0.0125,0.1,0.165,0.562,158.515,audio_features,769fkg9mElByYmcaFlbZE8,spotify:track:769fkg9mElByYmcaFlbZE8,https://api.spotify.com/v1/tracks/769fkg9mElByYmcaFlbZE8,https://api.spotify.com/v1/audio-analysis/769fkg9mElByYmcaFlbZE8,200533,4,rock
It's in the Way That You Use It - 1999 Remaster,62SlFLFoxkP2rnAIHxV9n1,Eric Clapton,6PAt558ZEZl0DmdXlnjMgD,0.531,0.925,1,-5.004,0,0.0399,0.11,0.031,0.0798,0.881,200.934,audio_features,62SlFLFoxkP2rnAIHxV9n1,spotify:track:62SlFLFoxkP2rnAIHxV9n1,https://api.spotify.com/v1/tracks/62SlFLFoxkP2rnAIHxV9n1,https://api.spotify.com/v1/audio-analysis/62SlFLFoxkP2rnAIHxV9n1,251453,4,rock
So You Want to Be a Rock 'N' Roll Star,3PFOfOdzObTrsIA7pTkJWN,The Byrds,1PCZpxHJz7WAMF8EEq8bfc,0.37,0.683,2,-8.163,1,0.0387,0.0036,6.32e-06,0.451,0.728,154.044,audio_features,3PFOfOdzObTrsIA7pTkJWN,spotify:track:3PFOfOdzObTrsIA7pTkJWN,https://api.spotify.com/v1/tracks/3PFOfOdzObTrsIA7pTkJWN,https://api.spotify.com/v1/audio-analysis/3PFOfOdzObTrsIA7pTkJWN,126160,4,rock
Desire,4D01oA1mGouaAT7fubvKRT,U2,51Blml2LZPmy7TTiAg47vQ,0.49,0.827,8,-9.481,1,0.0482,0.000212,0.00406,0.112,0.626,108.577,audio_features,4D01oA1mGouaAT7fubvKRT,spotify:track:4D01oA1mGouaAT7fubvKRT,https://api.spotify.com/v1/tracks/4D01oA1mGouaAT7fubvKRT,https://api.spotify.com/v1/audio-analysis/4D01oA1mGouaAT7fubvKRT,179360,4,rock
Ah! Leah!,3ifaGhNHnCPQ9zdnOfolcZ,Donnie Iris,4kveDT8ylFciq1mdeYcIvw,0.652,0.788,6,-7.505,1,0.0266,0.0164,1.74e-06,0.0837,0.868,105.094,audio_features,3ifaGhNHnCPQ9zdnOfolcZ,spotify:track:3ifaGhNHnCPQ9zdnOfolcZ,https://api.spotify.com/v1/tracks/3ifaGhNHnCPQ9zdnOfolcZ,https://api.spotify.com/v1/audio-analysis/3ifaGhNHnCPQ9zdnOfolcZ,222533,4,rock
Feel Like A Number,2QhqWCo5oODaEJUs2iwysz,Bob Seger,485uL27bPomh29R4JmQehQ,0.466,0.982,4,-3.364,1,0.0596,0.306,0.479,0.437,0.659,170.87,audio_features,2QhqWCo5oODaEJUs2iwysz,spotify:track:2QhqWCo5oODaEJUs2iwysz,https://api.spotify.com/v1/tracks/2QhqWCo5oODaEJUs2iwysz,https://api.spotify.com/v1/audio-analysis/2QhqWCo5oODaEJUs2iwysz,224707,4,rock
Kick It Out,4QUjwfigQ1qSv0E1jN5yOr,Heart,34jw2BbxjoYalTp8cJFCPv,0.402,0.725,9,-12.169,0,0.0459,0.0788,0.0,0.0646,0.677,149.272,audio_features,4QUjwfigQ1qSv0E1jN5yOr,spotify:track:4QUjwfigQ1qSv0E1jN5yOr,https://api.spotify.com/v1/tracks/4QUjwfigQ1qSv0E1jN5yOr,https://api.spotify.com/v1/audio-analysis/4QUjwfigQ1qSv0E1jN5yOr,165467,4,rock
Burnin' Sky - 2017 Remaster,7rNo0ijkYkSkVbi1LL4aO5,Bad Company,5AEG63ajney2BoDXi0Vb84,0.436,0.532,0,-10.766,1,0.0476,0.308,0.00395,0.208,0.845,190.113,audio_features,7rNo0ijkYkSkVbi1LL4aO5,spotify:track:7rNo0ijkYkSkVbi1LL4aO5,https://api.spotify.com/v1/tracks/7rNo0ijkYkSkVbi1LL4aO5,https://api.spotify.com/v1/audio-analysis/7rNo0ijkYkSkVbi1LL4aO5,310867,4,rock
My Kinda Lover - Remastered 2010,6g14FUj5zU9FDRwBi963vS,Billy Squier,3Fz2GbraVXhcpXnoi2Oe1r,0.534,0.461,9,-6.603,0,0.0361,0.468,6.43e-05,0.036,0.783,95.105,audio_features,6g14FUj5zU9FDRwBi963vS,spotify:track:6g14FUj5zU9FDRwBi963vS,https://api.spotify.com/v1/tracks/6g14FUj5zU9FDRwBi963vS,https://api.spotify.com/v1/audio-analysis/6g14FUj5zU9FDRwBi963vS,213533,4,rock
I Need To Know,32nGBKJgIwwyUpzY0K4KU9,Tom Petty and the Heartbreakers,4tX2TplrkIP4v05BNC903e,0.505,0.914,4,-5.202,0,0.0281,0.0108,0.0496,0.346,0.707,154.113,audio_features,32nGBKJgIwwyUpzY0K4KU9,spotify:track:32nGBKJgIwwyUpzY0K4KU9,https://api.spotify.com/v1/tracks/32nGBKJgIwwyUpzY0K4KU9,https://api.spotify.com/v1/audio-analysis/32nGBKJgIwwyUpzY0K4KU9,142387,4,rock
I Drink Alone,2nIDPfhjHZP8UOXPenLZUC,George Thorogood & The Destroyers,4n31svBA9GGIYxGxgrQaRK,0.344,0.796,9,-11.731,1,0.0407,0.00942,0.00186,0.0984,0.601,96.95,audio_features,2nIDPfhjHZP8UOXPenLZUC,spotify:track:2nIDPfhjHZP8UOXPenLZUC,https://api.spotify.com/v1/tracks/2nIDPfhjHZP8UOXPenLZUC,https://api.spotify.com/v1/audio-analysis/2nIDPfhjHZP8UOXPenLZUC,275493,4,rock
Why Can't This Be Love,0TaT50ZZxT4ytZxuqkE3A9,Van Halen,2cnMpRsOVqtPMfq7YiFE6K,0.531,0.626,0,-13.371,1,0.0452,0.0606,0.0,0.0767,0.746,88.236,audio_features,0TaT50ZZxT4ytZxuqkE3A9,spotify:track:0TaT50ZZxT4ytZxuqkE3A9,https://api.spotify.com/v1/tracks/0TaT50ZZxT4ytZxuqkE3A9,https://api.spotify.com/v1/audio-analysis/0TaT50ZZxT4ytZxuqkE3A9,227693,4,rock
Go All The Way,75GQIYnRaBg7ndHxhfYuQy,Raspberries,7Kkx4dACo6kFSeT9wjfVA5,0.305,0.849,9,-4.892,1,0.0999,0.548,0.000134,0.0995,0.555,134.287,audio_features,75GQIYnRaBg7ndHxhfYuQy,spotify:track:75GQIYnRaBg7ndHxhfYuQy,https://api.spotify.com/v1/tracks/75GQIYnRaBg7ndHxhfYuQy,https://api.spotify.com/v1/audio-analysis/75GQIYnRaBg7ndHxhfYuQy,205347,4,rock
Can't Stand Losing You,017MqJmYtXUqURJJZZOYv3,The Police,5NGO30tJxFlKixkPSgXcFE,0.737,0.658,2,-9.176,0,0.263,0.0445,1.19e-05,0.0469,0.901,141.553,audio_features,017MqJmYtXUqURJJZZOYv3,spotify:track:017MqJmYtXUqURJJZZOYv3,https://api.spotify.com/v1/tracks/017MqJmYtXUqURJJZZOYv3,https://api.spotify.com/v1/audio-analysis/017MqJmYtXUqURJJZZOYv3,181307,4,rock
Rock Of Ages,2AmEv442DGwSxMGZ9XEvBA,Def Leppard,6H1RjVyNruCmrBEWRbD0VZ,0.706,0.785,11,-7.666,0,0.041,0.00802,0.0319,0.195,0.636,105.893,audio_features,2AmEv442DGwSxMGZ9XEvBA,spotify:track:2AmEv442DGwSxMGZ9XEvBA,https://api.spotify.com/v1/tracks/2AmEv442DGwSxMGZ9XEvBA,https://api.spotify.com/v1/audio-analysis/2AmEv442DGwSxMGZ9XEvBA,247829,4,rock
