danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0.439,0.639,6,-5.127,1,0.0331,0.548,0.000201,0.0883,0.685,95.794,377667,4
0.488,0.105,9,-20.946,0,0.0318,0.765,0.0326,0.13,0.0882,107.464,377573,4
0.577,0.114,1,-18.804,1,0.0596,0.979,0.74,0.324,0.313,67.243,378785,4
0.539,0.223,8,-12.174,1,0.0352,0.845,6.45e-06,0.133,0.429,140.166,379400,4
0.587,0.525,1,-15.933,1,0.0501,0.647,0.000998,0.954,0.766,119.478,379227,4
0.586,0.482,10,-7.993,1,0.0336,0.894,0.166,0.167,0.74,114.526,379787,4
0.589,0.311,10,-14.393,1,0.0383,0.935,0.487,0.102,0.784,113.728,380200,4
0.594,0.209,5,-18.433,1,0.035,0.959,0.914,0.973,0.402,96.742,380507,4
0.615,0.136,4,-17.272,0,0.0522,0.982,0.799,0.107,0.448,145.884,381467,4
0.645,0.248,8,-16.884,1,0.0451,0.811,0.13,0.11,0.619,114.336,381760,4
0.55,0.186,5,-12.805,0,0.0768,0.991,0.467,0.119,0.28,92.61,382990,4
0.376,0.0592,8,-23.586,1,0.0473,0.97,0.391,0.0909,0.226,83.322,383693,4
0.623,0.184,5,-14.604,1,0.0462,0.9,0.842,0.0995,0.447,134.902,383573,4
0.578,0.156,8,-20.128,1,0.0507,0.95,0.943,0.704,0.522,88.14,383533,4
0.698,0.278,5,-15.425,1,0.0508,0.572,0.0233,0.105,0.77,81.079,385467,4
0.52,0.332,8,-13.475,1,0.0366,0.624,0.325,0.0681,0.489,91.929,385640,4
0.432,0.215,5,-14.227,1,0.0354,0.831,0.00388,0.134,0.506,146.862,386280,4
0.693,0.287,7,-10.167,0,0.0709,0.435,0.0077,0.144,0.439,125.057,385667,4
0.562,0.199,5,-19.083,0,0.0501,0.782,0.468,0.319,0.464,117.517,386960,4
0.522,0.433,5,-13.851,0,0.0359,0.769,0.876,0.407,0.821,126.254,388747,4
0.639,0.284,0,-12.767,1,0.0399,0.484,0.00533,0.0995,0.645,98.058,389040,4
0.432,0.215,5,-14.227,1,0.0354,0.831,0.00388,0.104,0.506,146.847,389640,4
0.552,0.286,1,-15.318,1,0.0621,0.969,0.37,0.76,0.448,97.23,390400,4
0.494,0.136,10,-22.196,1,0.0451,0.792,0.195,0.152,0.387,98.252,389840,4
0.559,0.233,5,-17.863,0,0.0529,0.691,0.564,0.598,0.44,114.28,389707,4
0.531,0.438,5,-12.776,1,0.0444,0.857,0.751,0.964,0.871,117.965,390733,4
0.582,0.213,8,-14.948,1,0.0398,0.894,0.0158,0.207,0.387,121.535,390667,4
0.672,0.0941,0,-20.827,0,0.0519,0.926,0.534,0.347,0.427,128.231,392387,4
0.47,0.156,2,-17.036,1,0.0399,0.623,0.187,0.104,0.059,118.176,394920,4
0.635,0.0124,10,-25.938,0,0.0528,0.979,0.881,0.0754,0.142,62.831,396467,4
0.506,0.129,3,-14.129,1,0.039,0.971,0.602,0.173,0.218,119.923,397373,4
0.569,0.235,7,-16.081,0,0.0351,0.902,0.783,0.0975,0.56,82.343,397200,4
0.361,0.19,3,-12.914,1,0.0326,0.968,0.873,0.119,0.229,61.795,398000,4
0.493,0.0381,3,-21.377,1,0.0389,0.978,0.86,0.153,0.249,59.621,397667,4
0.49,0.0379,3,-21.368,1,0.0398,0.977,0.834,0.153,0.223,60.122,397667,4
0.491,0.0732,3,-17.72,1,0.0367,0.971,0.503,0.162,0.246,60.534,399000,4
0.256,0.305,7,-19.83,0,0.0658,0.674,0.0437,0.945,0.308,129.039,399720,3
0.486,0.0945,0,-23.402,1,0.0387,0.961,0.936,0.0993,0.118,121.305,403427,3
0.464,0.0266,0,-20.338,1,0.0532,0.987,0.879,0.0836,0.0659,132.972,404160,3
0.388,0.0821,3,-17.563,1,0.0386,0.963,0.68,0.167,0.223,59.631,403640,4
0.588,0.4,7,-11.914,0,0.036,0.851,0.352,0.11,0.468,113.615,403640,4
0.658,0.267,5,-12.559,0,0.0971,0.799,0.0715,0.107,0.595,112.588,406587,4
0.545,0.236,1,-17.263,1,0.0379,0.766,0.146,0.104,0.562,77.046,407267,4
0.781,0.106,9,-17.396,0,0.0584,0.947,0.0835,0.12,0.313,113.528,407800,4
0.442,0.0235,2,-20.169,0,0.0368,0.875,0.345,0.0826,0.181,111.453,409133,4
0.463,0.0422,0,-28.082,0,0.0383,0.93,0.91,0.0957,0.377,168.288,408693,4
0.654,0.174,10,-16.06,1,0.0413,0.935,0.031,0.145,0.136,115.532,409400,4
0.694,0.342,8,-11.583,1,0.0484,0.79,0.000401,0.0966,0.763,113.031,409080,4
0.444,0.727,10,-8.403,0,0.0461,0.341,0.699,0.791,0.479,79.537,410640,4
0.573,0.154,4,-16.262,0,0.0418,0.883,0.0278,0.167,0.306,138.212,410533,4
0.471,0.398,5,-9.127,1,0.0291,0.737,0.0354,0.155,0.559,136.115,411453,4
0.662,0.0727,5,-20.582,1,0.0498,0.982,0.257,0.144,0.538,128.281,411867,4
0.469,0.431,8,-11.895,1,0.0342,0.775,0.724,0.391,0.637,86.526,412267,4
0.503,0.34,2,-9.034,0,0.0374,0.694,0.0,0.102,0.651,142.83,412653,4
0.554,0.256,0,-17.113,0,0.0391,0.846,0.0192,0.413,0.747,97.473,413493,4
0.6,0.219,7,-12.567,1,0.0403,0.932,0.904,0.112,0.174,124.495,414627,3
0.667,0.182,7,-15.335,0,0.0764,0.929,0.428,0.0995,0.744,107.77,415747,4
0.402,0.528,0,-9.582,1,0.0333,0.589,0.00803,0.221,0.485,100.867,415880,4
0.603,0.484,10,-16.207,1,0.0273,0.791,0.887,0.88,0.779,95.669,417000,4
0.493,0.295,1,-15.536,1,0.0489,0.537,0.241,0.241,0.486,99.579,417320,4
0.515,0.221,8,-16.202,1,0.0334,0.815,0.823,0.111,0.28,130.414,417640,4
0.602,0.152,8,-15.124,1,0.0823,0.903,0.169,0.187,0.521,95.463,418187,4
0.407,0.106,1,-19.078,1,0.0375,0.973,0.0762,0.123,0.233,94.231,418000,4
0.414,0.514,7,-11.405,1,0.0509,0.774,0.197,0.172,0.533,94.123,418200,4
0.489,0.419,7,-14.44,1,0.0417,0.777,0.0706,0.979,0.658,107.948,419093,4
0.515,0.408,6,-10.866,1,0.0424,0.745,0.0141,0.671,0.545,135.177,419920,4
0.609,0.252,7,-16.798,0,0.053,0.931,0.551,0.272,0.532,95.875,420000,4
0.631,0.261,5,-10.988,0,0.0424,0.424,6.64e-05,0.184,0.581,82.435,420693,4
0.598,0.115,7,-22.706,1,0.134,0.763,0.561,0.0901,0.602,92.926,422067,4
0.428,0.402,5,-11.308,1,0.0635,0.642,0.0164,0.106,0.585,176.811,421533,4
0.566,0.108,8,-19.366,1,0.0897,0.816,0.000144,0.251,0.335,83.581,422267,4
0.34,0.359,5,-20.131,0,0.0504,0.789,0.367,0.0943,0.599,187.139,422667,4
0.35,0.607,5,-11.141,0,0.0498,0.794,0.446,0.116,0.597,187.101,422640,4
0.309,0.0443,5,-18.185,0,0.0438,0.983,0.854,0.112,0.177,56.613,424067,4
0.555,0.0467,5,-19.706,1,0.0442,0.973,0.848,0.0833,0.276,116.481,424493,4
0.661,0.105,8,-20.638,1,0.0524,0.863,0.00679,0.118,0.447,118.306,423893,4
0.525,0.654,3,-6.241,1,0.0474,0.75,0.00167,0.0633,0.641,125.587,425453,4
0.395,0.043,5,-23.317,0,0.0547,0.984,0.398,0.1,0.236,74.312,425173,4
0.623,0.0673,0,-17.553,1,0.0479,0.843,0.00328,0.111,0.275,74.552,424653,4
0.373,0.0426,5,-23.311,0,0.0564,0.984,0.344,0.0982,0.263,77.196,425933,4
0.373,0.0426,5,-23.311,0,0.0564,0.984,0.344,0.0982,0.263,77.196,425933,4
0.629,0.102,8,-22.073,0,0.0397,0.503,0.0104,0.0905,0.358,97.405,426533,4
0.443,0.246,9,-12.809,0,0.0414,0.616,0.0,0.336,0.382,169.457,428773,4
0.423,0.0547,1,-26.04,1,0.0389,0.976,0.824,0.0926,0.144,120.522,429027,4
0.482,0.771,3,-4.887,1,0.055,0.77,0.00818,0.316,0.859,133.333,433280,4
0.437,0.237,0,-20.38,1,0.0353,0.771,0.313,0.946,0.295,113.647,433560,4
0.47,0.786,3,-4.69,1,0.0555,0.769,0.0105,0.3,0.858,133.27,434013,4
0.542,0.119,9,-17.981,1,0.0393,0.945,0.346,0.141,0.222,109.312,436227,4
0.407,0.0265,5,-18.539,0,0.0447,0.994,0.93,0.0986,0.175,92.97,436427,4
0.425,0.264,0,-15.297,0,0.0661,0.897,0.0247,0.0874,0.553,182.122,435627,4
0.568,0.281,7,-16.008,1,0.052,0.577,0.0458,0.105,0.319,113.487,438400,4
0.573,0.0219,5,-13.577,0,0.0641,0.989,0.0178,0.103,0.409,85.036,438000,4
0.532,0.399,5,-16.408,0,0.0432,0.319,5.52e-05,0.663,0.561,124.969,439160,3
0.703,0.187,5,-16.273,0,0.0676,0.815,0.000492,0.225,0.656,126.164,439507,4
0.56,0.217,10,-16.364,0,0.0456,0.754,0.0123,0.715,0.433,131.993,441640,4
0.53,0.143,8,-17.471,1,0.0423,0.958,0.497,0.278,0.119,125.464,442227,4
0.506,0.281,5,-7.33,1,0.0303,0.958,0.738,0.093,0.222,109.676,442760,4
0.537,0.438,5,-12.135,1,0.0417,0.731,0.0196,0.301,0.458,98.323,444013,4
0.659,0.158,0,-21.081,0,0.0801,0.831,0.736,0.107,0.532,98.871,445333,4
0.516,0.0597,0,-22.471,0,0.0419,0.922,0.00542,0.106,0.209,113.593,445333,4
0.502,0.149,7,-19.678,1,0.0387,0.98,0.666,0.104,0.394,144.632,446067,4
0.853,0.198,6,-17.448,1,0.0388,0.573,0.00694,0.195,0.444,116.593,447200,4
0.546,0.524,1,-6.229,1,0.0475,0.772,0.00424,0.355,0.574,96.996,447840,4
0.49,0.409,10,-15.944,0,0.0439,0.253,0.0248,0.961,0.628,106.408,450053,4
0.675,0.2,0,-18.83,0,0.0442,0.884,0.843,0.105,0.63,105.599,453573,4
0.343,0.15,2,-17.005,0,0.0318,0.901,0.873,0.101,0.222,85.588,453507,4
0.325,0.36,2,-9.904,0,0.0292,0.719,0.292,0.165,0.192,84.326,454520,4
0.579,0.256,10,-15.509,0,0.0584,0.672,0.000137,0.105,0.632,96.365,456133,4
0.549,0.365,7,-14.865,1,0.0963,0.882,0.0247,0.938,0.553,132.234,457147,4
0.498,0.65,1,-12.708,1,0.106,0.505,0.204,0.111,0.695,125.523,457187,4
0.773,0.262,8,-11.213,1,0.0421,0.918,0.847,0.347,0.437,63.49,459693,4
0.487,0.466,10,-15.334,0,0.0571,0.243,0.0544,0.658,0.689,130.053,462387,4
0.477,0.414,7,-16.453,0,0.0503,0.684,0.317,0.957,0.465,106.347,462227,4
0.428,0.339,8,-11.169,1,0.0446,0.291,0.0,0.0773,0.649,175.059,463347,3
0.437,0.473,5,-14.222,0,0.0346,0.679,0.00479,0.424,0.787,134.928,462840,4
0.568,0.12,7,-16.619,1,0.0495,0.879,9.84e-05,0.692,0.595,134.856,464093,4
0.528,0.314,5,-12.253,0,0.0418,0.715,0.00449,0.0708,0.626,172.585,463773,4
0.506,0.611,0,-5.377,0,0.0551,0.666,0.00243,0.0952,0.596,76.915,465280,4
0.393,0.183,4,-15.203,0,0.035,0.823,0.117,0.106,0.139,168.035,465200,3
0.59,0.0498,7,-26.104,1,0.044,0.78,0.133,0.156,0.268,89.412,465791,4
0.643,0.404,5,-14.498,0,0.0523,0.366,0.0407,0.324,0.639,83.59,466573,4
0.434,0.438,7,-18.409,0,0.0455,0.662,0.588,0.827,0.762,119.806,466557,4
0.67,0.183,0,-17.921,0,0.047,0.556,0.249,0.0752,0.617,101.167,467160,4
0.462,0.119,5,-18.528,1,0.0522,0.988,0.942,0.95,0.394,78.598,468733,4
0.555,0.0914,5,-21.314,1,0.0468,0.96,0.923,0.108,0.202,125.239,470333,4
0.528,0.191,3,-22.966,0,0.106,0.471,0.175,0.118,0.654,172.91,470709,3
0.574,0.527,7,-14.266,0,0.0421,0.585,0.0187,0.755,0.859,126.738,470960,4
0.513,0.147,2,-14.242,0,0.0351,0.963,0.929,0.241,0.315,122.298,473667,4
0.386,0.016,5,-20.201,1,0.0546,0.993,0.894,0.0991,0.163,166.596,474440,3
0.367,0.0488,0,-23.242,1,0.0345,0.933,0.463,0.684,0.0778,107.552,475027,3
0.63,0.32,0,-10.566,1,0.0464,0.558,3.88e-06,0.0903,0.348,122.517,474627,4
0.512,0.249,2,-18.773,0,0.0406,0.795,7.67e-06,0.656,0.615,110.659,475667,3
0.516,0.131,2,-14.835,0,0.0361,0.968,0.916,0.176,0.295,119.913,476480,4
0.606,0.243,7,-14.267,0,0.0481,0.811,0.456,0.0738,0.623,101.888,476973,4
0.394,0.23,3,-10.475,1,0.0348,0.931,0.497,0.0662,0.358,78.319,477760,4
0.409,0.42,10,-16.494,1,0.0779,0.312,0.00272,0.91,0.478,87.18,478387,4
0.546,0.193,7,-20.765,1,0.0655,0.984,0.814,0.838,0.29,109.859,478273,4
0.505,0.218,2,-12.21,0,0.0341,0.961,0.902,0.2,0.291,123.664,478133,4
0.455,0.0417,7,-21.62,1,0.0369,0.979,0.395,0.0911,0.0527,116.644,478560,4
0.537,0.139,0,-19.863,0,0.0375,0.907,0.188,0.168,0.328,111.188,480667,3
0.587,0.381,5,-12.38,0,0.048,0.883,0.000834,0.11,0.617,107.9,483947,4
0.464,0.336,7,-14.217,1,0.0582,0.643,0.0026,0.227,0.599,134.616,484107,4
0.54,0.198,9,-14.787,0,0.0422,0.742,1.77e-05,0.199,0.5,67.119,486040,4
0.62,0.203,8,-15.599,0,0.0341,0.798,0.501,0.0649,0.27,116.8,487280,4
0.6,0.0238,3,-21.611,1,0.0493,0.99,0.926,0.106,0.207,116.279,488027,4
0.591,0.162,8,-18.739,1,0.0507,0.844,0.17,0.129,0.28,80.154,488600,4
0.493,0.573,3,-5.203,0,0.0351,0.666,0.00031,0.0713,0.533,136.214,492120,4
0.478,0.00776,10,-24.986,1,0.0614,0.983,0.78,0.105,0.215,114.27,499533,4
0.455,0.265,0,-17.861,1,0.0372,0.91,0.326,0.13,0.354,107.841,503013,3
0.512,0.0764,10,-19.709,0,0.0589,0.975,0.000566,0.13,0.346,115.376,503227,4
0.471,0.0322,8,-24.489,1,0.0353,0.928,0.235,0.708,0.152,96.026,506627,4
0.651,0.33,10,-9.084,1,0.0284,0.791,0.00177,0.132,0.382,108.074,507227,4
0.637,0.308,7,-12.459,1,0.0403,0.709,0.348,0.668,0.601,94.341,508467,4
0.485,0.334,5,-11.933,0,0.0373,0.501,0.0,0.655,0.346,142.797,508093,4
0.67,0.207,10,-13.177,1,0.0322,0.786,0.00111,0.108,0.394,107.802,509493,4
0.672,0.209,10,-13.157,1,0.0327,0.786,0.000959,0.106,0.389,108.041,509493,4
0.653,0.352,10,-8.05,1,0.0281,0.673,0.000145,0.326,0.382,108.026,510800,4
0.669,0.229,10,-11.955,1,0.0321,0.798,0.000594,0.114,0.394,108.535,512000,4
0.475,0.308,0,-12.755,1,0.0542,0.586,0.666,0.0989,0.577,181.724,518000,3
0.597,0.25,5,-15.124,0,0.0365,0.773,0.0493,0.167,0.642,117.499,518733,4
0.553,0.0883,2,-18.414,0,0.0709,0.99,0.865,0.819,0.664,136.008,519427,4
0.469,0.619,6,-5.551,1,0.0421,0.442,0.000147,0.226,0.572,149.605,521240,4
0.627,0.188,9,-19.094,1,0.0477,0.681,0.284,0.303,0.362,129.666,523333,3
0.459,0.223,5,-14.669,0,0.0496,0.894,0.744,0.129,0.262,85.462,523440,4
0.378,0.101,8,-17.495,1,0.0397,0.986,0.641,0.145,0.292,54.707,523427,4
0.464,0.496,8,-15.267,1,0.0522,0.601,0.17,0.751,0.613,111.974,522600,4
0.398,0.0188,5,-29.453,0,0.0386,0.971,0.913,0.0815,0.125,61.062,524053,4
0.294,0.044,10,-25.261,1,0.0359,0.899,0.567,0.673,0.0753,50.323,539187,4
0.558,0.175,0,-15.574,1,0.037,0.824,0.000835,0.123,0.354,128.621,539267,4
0.582,0.512,7,-15.035,1,0.0377,0.472,0.012,0.209,0.735,129.72,541573,4
0.622,0.0238,7,-22.919,1,0.0429,0.952,0.0968,0.151,0.233,117.218,544213,4
0.568,0.235,7,-15.449,0,0.0743,0.356,0.000104,0.0868,0.663,114.836,544040,4
0.45,0.537,10,-13.992,1,0.0477,0.659,0.0,0.954,0.786,119.692,544627,4
0.461,0.385,7,-14.94,0,0.0434,0.872,0.152,0.163,0.654,155.502,545467,4
0.547,0.0132,2,-31.608,0,0.0431,0.912,0.918,0.0998,0.243,120.706,548227,4
0.505,0.706,8,-5.227,1,0.0362,0.737,0.00128,0.218,0.785,124.43,548787,4
0.5,0.473,8,-17.088,1,0.0336,0.677,0.00083,0.969,0.541,90.962,551440,4
0.69,0.341,2,-10.024,0,0.0415,0.77,0.685,0.282,0.667,140.96,553320,4
0.494,0.295,10,-9.405,1,0.0339,0.902,0.0576,0.313,0.244,117.904,554960,4
0.555,0.146,0,-18.279,1,0.0583,0.842,0.00117,0.633,0.373,138.108,557733,4
0.532,0.151,0,-17.266,1,0.0376,0.706,0.00136,0.116,0.211,136.759,562640,4
0.567,0.402,5,-16.106,1,0.0396,0.515,6.53e-05,0.0611,0.76,132.42,564040,4
0.505,0.378,8,-14.73,1,0.0328,0.877,0.332,0.731,0.49,71.702,564613,4
0.612,0.493,5,-8.589,0,0.0467,0.804,0.266,0.202,0.484,126.358,570720,4
0.631,0.118,10,-15.192,0,0.0671,0.905,0.0524,0.107,0.296,60.239,578960,4
0.409,0.239,5,-20.315,1,0.036,0.764,0.0452,0.564,0.545,151.55,583533,4
0.639,0.186,8,-15.831,1,0.0347,0.704,0.00104,0.118,0.498,128.375,586400,4
0.571,0.655,5,-14.212,1,0.044,0.335,2.15e-05,0.969,0.844,108.203,585640,4
0.476,0.19,2,-17.266,0,0.0432,0.989,0.733,0.588,0.249,109.795,588760,4
0.621,0.214,7,-16.475,1,0.0368,0.727,0.16,0.0988,0.334,118.52,594307,4
0.418,0.15,8,-20.411,1,0.0429,0.828,0.832,0.436,0.165,83.294,595507,3
0.476,0.24,0,-20.951,1,0.055,0.876,0.849,0.147,0.466,155.711,596613,4
0.463,0.082,2,-19.676,0,0.0355,0.895,0.205,0.113,0.232,118.035,598027,4
0.477,0.37,7,-14.128,1,0.043,0.843,0.0173,0.314,0.584,115.724,605760,4
0.508,0.267,2,-12.528,0,0.0402,0.905,0.00955,0.123,0.495,130.99,606027,4
0.565,0.269,0,-17.325,0,0.0319,0.606,0.00203,0.682,0.457,130.517,606520,4
0.565,0.269,0,-17.325,0,0.0319,0.606,0.00203,0.682,0.457,130.517,606520,4
0.499,0.12,1,-22.96,1,0.0412,0.827,0.522,0.696,0.205,110.807,607960,3
0.445,0.211,5,-21.851,0,0.0532,0.559,0.0211,0.962,0.478,140.068,609707,4
0.609,0.101,9,-18.532,0,0.0499,0.885,0.00075,0.61,0.51,76.963,614533,4
0.384,0.208,8,-19.768,1,0.0485,0.869,0.0227,0.787,0.344,170.158,616933,4
0.595,0.0942,5,-19.841,0,0.0707,0.963,0.893,0.0764,0.528,113.515,619027,4
0.384,0.588,5,-15.506,0,0.0799,0.56,0.000205,0.683,0.672,124.084,629027,4
0.506,0.493,8,-7.759,1,0.0427,0.798,0.00355,0.307,0.584,134.77,644013,4
0.589,0.473,7,-11.957,1,0.0564,0.307,0.00463,0.0776,0.627,121.556,643766,4
0.515,0.214,7,-19.971,1,0.0586,0.476,0.0168,0.597,0.231,139.864,652147,4
0.425,0.153,11,-20.637,0,0.0327,0.767,0.0407,0.934,0.0698,140.796,652067,4
0.509,0.274,5,-6.844,0,0.0362,0.961,0.853,0.0832,0.187,66.781,654053,4
0.502,0.48,0,-12.21,1,0.0692,0.816,0.837,0.742,0.384,144.596,656640,4
0.398,0.0756,5,-21.655,0,0.0362,0.819,0.246,0.587,0.116,60.606,684053,4
0.437,0.0344,5,-25.61,1,0.0381,0.98,0.622,0.109,0.0882,98.436,683880,4
0.463,0.299,5,-14.538,0,0.0351,0.704,0.00202,0.115,0.491,89.918,683667,4
0.51,0.089,5,-20.038,1,0.0711,0.957,0.838,0.0727,0.197,90.742,692707,4
0.499,0.149,0,-18.305,1,0.0314,0.771,0.00469,0.115,0.363,139.815,692747,3
0.537,0.266,0,-15.764,1,0.0395,0.687,0.00398,0.0869,0.266,128.232,699896,4
0.427,0.115,3,-23.321,1,0.0414,0.9,0.25,0.745,0.142,108.856,705667,4
0.583,0.2,1,-16.406,1,0.0493,0.987,0.371,0.979,0.241,100.803,715227,4
0.597,0.19,9,-21.9,1,0.0593,0.717,0.203,0.704,0.225,125.517,721067,4
0.352,0.471,0,-15.059,1,0.116,0.567,0.0175,0.719,0.589,173.581,722293,4
0.516,0.561,10,-6.047,1,0.0434,0.709,2.9e-06,0.158,0.579,126.978,727427,4
0.566,0.145,7,-17.548,1,0.0444,0.989,0.799,0.106,0.285,131.726,727267,4
0.476,0.337,7,-14.73,1,0.0331,0.617,0.00121,0.266,0.549,106.064,740427,4
0.426,0.565,0,-7.093,0,0.0342,0.819,0.831,0.12,0.442,162.328,752827,4
0.44,0.0971,8,-19.782,1,0.0414,0.711,0.211,0.473,0.15,132.298,794520,4
0.499,0.123,1,-23.334,1,0.0563,0.942,0.824,0.692,0.224,104.743,806537,4
0.589,0.196,5,-14.445,1,0.0546,0.846,0.245,0.215,0.486,126.21,809973,4
0.549,0.0639,2,-20.35,0,0.0579,0.984,0.646,0.103,0.278,114.89,825267,3
0.362,0.325,8,-18.941,1,0.036,0.675,0.256,0.688,0.294,142.969,841947,4
0.533,0.129,3,-12.095,1,0.0441,0.936,0.0552,0.0908,0.319,100.863,903453,4
0.571,0.112,0,-18.939,1,0.116,0.962,0.506,0.644,0.648,141.192,919800,4
0.365,0.0259,10,-29.597,1,0.0631,0.958,0.562,0.567,0.218,85.596,946827,4
0.444,0.201,7,-19.577,0,0.041,0.794,0.383,0.667,0.168,93.156,948387,4
0.61,0.188,8,-13.53,1,0.206,0.943,0.793,0.969,0.661,138.562,961680,4
0.477,0.0986,8,-15.252,1,0.0622,0.974,0.789,0.678,0.314,53.15,963493,4
0.524,0.215,0,-20.224,1,0.0387,0.652,0.899,0.7,0.576,126.693,1030933,4
0.517,0.141,5,-18.829,0,0.076,0.98,0.558,0.167,0.532,97.534,1033067,4
0.619,0.135,9,-16.949,0,0.122,0.987,0.852,0.694,0.668,105.092,1043787,4
0.457,0.565,8,-14.743,1,0.0594,0.414,0.661,0.701,0.816,104.23,1087338,4
0.514,0.0779,3,-18.912,1,0.167,0.981,0.793,0.921,0.528,77.22,1205640,4
0.54,0.125,0,-17.254,1,0.132,0.972,0.849,0.672,0.51,68.888,1374893,4
0.497,0.0973,7,-20.115,1,0.191,0.96,0.814,0.932,0.338,78.024,1494360,4
0.559,0.433,9,-16.457,0,0.0399,0.604,0.781,0.674,0.628,118.873,1671012,4
0.608,0.0134,7,-20.369,1,0.113,0.992,0.0102,0.0781,0.799,139.696,2325333,3
0.478,0.0294,0,-25.319,1,0.0453,0.993,0.948,0.105,0.148,124.308,324200,3
0.305,0.0208,2,-28.031,0,0.0431,0.994,0.961,0.0884,0.0795,82.955,290000,4
0.28,0.0141,2,-28.998,1,0.0547,0.996,0.953,0.11,0.13,74.142,265024,3
0.421,0.0273,2,-27.402,0,0.0447,0.995,0.948,0.0936,0.177,127.412,274907,3
0.333,0.0291,6,-26.464,0,0.0476,0.995,0.945,0.0957,0.0901,64.133,394333,4
0.581,0.0916,4,-22.2,0,0.0452,0.995,0.939,0.118,0.226,78.737,257173,4
0.516,0.165,2,-22.397,0,0.0354,0.928,0.878,0.109,0.228,130.431,1160400,4
0.529,0.133,0,-21.195,0,0.0575,0.992,0.922,0.11,0.585,115.924,324133,4
0.463,0.0403,4,-24.027,0,0.0538,0.993,0.95,0.101,0.152,62.546,404067,3
0.473,0.027,5,-26.876,1,0.0486,0.983,0.82,0.105,0.226,110.0,156213,4
0.498,0.0187,4,-31.981,0,0.0425,0.987,0.896,0.12,0.0877,102.422,173120,4
0.493,0.138,3,-19.837,1,0.0608,0.993,0.953,0.115,0.541,109.061,201467,4
0.529,0.124,7,-22.648,1,0.0397,0.899,0.47,0.218,0.4,131.441,282167,4
0.445,0.0518,0,-31.608,0,0.0391,0.991,0.942,0.113,0.19,104.78,173267,4
0.566,0.0689,2,-18.94,0,0.0509,0.991,0.919,0.12,0.206,73.206,171893,4
0.523,0.194,5,-20.804,0,0.0637,0.988,0.924,0.108,0.693,142.238,188293,4
0.519,0.0807,10,-22.725,1,0.0398,0.926,0.118,0.123,0.294,85.303,383507,4
0.497,0.382,7,-17.457,0,0.0337,0.853,0.534,0.0955,0.738,111.309,425547,4
0.714,0.118,7,-17.884,1,0.11,0.949,0.873,0.109,0.569,117.418,272800,4
0.39,0.0511,0,-32.107,0,0.0327,0.989,0.93,0.695,0.319,79.218,414933,4
0.663,0.143,3,-20.529,1,0.0414,0.808,0.0245,0.0982,0.353,117.364,339800,4
0.471,0.26,7,-18.304,0,0.0332,0.87,0.882,0.0859,0.712,103.276,229827,4
0.415,0.251,5,-22.896,1,0.0838,0.912,0.864,0.709,0.326,92.435,370693,3
0.41,0.0307,0,-32.821,1,0.0389,0.989,0.921,0.678,0.14,71.435,351200,4
0.611,0.257,5,-18.076,0,0.0444,0.857,0.0086,0.107,0.596,114.464,385133,4
0.565,0.0877,7,-18.31,1,0.0452,0.984,0.909,0.104,0.393,166.507,240267,4
0.31,0.045,0,-23.777,1,0.053,0.994,0.941,0.0812,0.104,72.035,454800,4
0.49,0.0246,7,-33.239,1,0.0321,0.99,0.938,0.68,0.237,103.461,410040,4
0.444,0.252,5,-18.705,0,0.0346,0.912,0.442,0.117,0.389,141.526,370480,4
0.618,0.03,6,-20.215,1,0.0747,0.974,0.93,0.108,0.261,91.423,349840,4
0.38,0.287,5,-19.15,0,0.0377,0.877,0.905,0.103,0.525,109.83,176482,4
0.34,0.0406,7,-32.88,1,0.0339,0.992,0.945,0.688,0.349,86.917,299333,4
0.474,0.274,5,-17.751,0,0.0355,0.914,0.778,0.088,0.321,79.043,458560,4
0.588,0.105,7,-16.23,0,0.054,0.964,0.933,0.124,0.503,104.1,308213,4
0.522,0.264,2,-20.763,0,0.0507,0.896,0.61,0.115,0.647,109.623,284909,4
0.333,0.00697,11,-30.717,0,0.0587,0.995,0.93,0.108,0.127,78.89,230240,4
0.404,0.0318,9,-25.612,0,0.0425,0.993,0.931,0.122,0.0941,128.709,348707,4
0.396,0.0148,5,-30.914,1,0.0424,0.996,0.944,0.115,0.198,67.049,348780,4
0.384,0.0782,10,-26.606,0,0.0433,0.979,0.913,0.677,0.177,58.721,479467,4
0.451,0.186,5,-19.342,0,0.0477,0.715,0.000526,0.0837,0.56,169.98,230227,4
0.365,0.117,5,-22.887,1,0.0391,0.993,0.932,0.101,0.501,95.975,210693,1
0.433,0.069,6,-24.472,1,0.0397,0.986,0.76,0.107,0.183,121.023,380051,3
0.459,0.223,9,-23.722,0,0.042,0.913,0.744,0.67,0.337,89.223,667107,4
0.618,0.337,0,-14.128,1,0.0301,0.504,0.095,0.0832,0.577,120.645,183067,4
0.425,0.0429,1,-24.86,1,0.0408,0.951,0.0184,0.148,0.255,96.097,419627,4
0.34,0.354,1,-10.931,1,0.0369,0.919,0.0744,0.223,0.344,117.878,147907,5
0.494,0.135,3,-19.491,1,0.0555,0.966,0.00337,0.185,0.819,100.643,317147,4
0.493,0.123,1,-18.31,1,0.0449,0.995,0.953,0.105,0.444,66.934,195480,4
